#YYYY MM DD HH MM P(mm) PET(mm)
2009  8  1 19  0 0.05660 0.52255
2009  8  1 20  0 5.66038 0.25183
2009  8  1 21  0 0.52830 0.04730
2009  8  1 22  0 0.37736 0.02561
2009  8  1 23  0 0.00000 0.04164
2009  8  2  0  0 0.00000 0.02887
2009  8  2  1  0 0.00000 0.00540
2009  8  2  2  0 0.00000 0.00000
2009  8  2  3  0 0.00000 0.00000
2009  8  2  4  0 0.00000 0.00000
2009  8  2  5  0 0.00000 0.00000
2009  8  2  6  0 0.00000 0.00000
2009  8  2  7  0 0.00000 0.00000
2009  8  2  8  0 0.00000 0.00000
2009  8  2  9  0 0.00000 0.00000
2009  8  2 10  0 0.00000 0.00000
2009  8  2 11  0 0.00000 0.00008
2009  8  2 12  0 0.05660 0.01683
2009  8  2 13  0 0.00000 0.10504
2009  8  2 14  0 0.00000 0.25110
2009  8  2 15  0 0.00000 0.38512
2009  8  2 16  0 0.00000 0.46890
2009  8  2 17  0 0.00000 0.54386
2009  8  2 18  0 0.00000 0.43564
2009  8  2 19  0 0.00000 0.20466
2009  8  2 20  0 0.05660 0.11238
2009  8  2 21  0 0.00000 0.13862
2009  8  2 22  0 0.00000 0.13009
2009  8  2 23  0 0.00000 0.07978
2009  8  3  0  0 0.00000 0.02765
2009  8  3  1  0 0.00000 0.00336
2009  8  3  2  0 0.00000 0.00000
2009  8  3  3  0 0.00000 0.00000
2009  8  3  4  0 0.00000 0.00000
2009  8  3  5  0 0.00000 0.00000
2009  8  3  6  0 0.00000 0.00000
2009  8  3  7  0 0.00000 0.00000
2009  8  3  8  0 0.00000 0.00000
2009  8  3  9  0 0.00000 0.00000
2009  8  3 10  0 0.00000 0.00000
2009  8  3 11  0 0.00000 0.00002
2009  8  3 12  0 0.00000 0.01294
2009  8  3 13  0 0.00000 0.07853
2009  8  3 14  0 0.00000 0.23032
2009  8  3 15  0 0.00000 0.36846
2009  8  3 16  0 0.00000 0.34540
2009  8  3 17  0 0.00000 0.35768
2009  8  3 18  0 0.00000 0.38492
2009  8  3 19  0 0.00000 0.36658
2009  8  3 20  0 0.00000 0.26922
2009  8  3 21  0 0.00000 0.29552
2009  8  3 22  0 0.00000 0.28756
2009  8  3 23  0 0.00000 0.15634
2009  8  4  0  0 0.00000 0.04274
2009  8  4  1  0 0.00000 0.00371
2009  8  4  2  0 0.00000 0.00000
2009  8  4  3  0 0.00000 0.00000
2009  8  4  4  0 0.00000 0.00000
2009  8  4  5  0 0.00000 0.00000
2009  8  4  6  0 0.00000 0.00000
2009  8  4  7  0 0.00000 0.00000
2009  8  4  8  0 0.00000 0.00000
2009  8  4  9  0 0.00000 0.00000
2009  8  4 10  0 0.00000 0.00000
2009  8  4 11  0 0.00000 0.00000
2009  8  4 12  0 0.00000 0.01469
2009  8  4 13  0 0.00000 0.10110
2009  8  4 14  0 0.00000 0.20622
2009  8  4 15  0 0.00000 0.23976
2009  8  4 16  0 0.00000 0.27773
2009  8  4 17  0 0.00000 0.29216
2009  8  4 18  0 0.00000 0.23410
2009  8  4 19  0 2.30188 0.17072
2009  8  4 20  0 2.05660 0.12853
2009  8  4 21  0 0.11320 0.13490
2009  8  4 22  0 0.00000 0.14504
2009  8  4 23  0 0.00000 0.08794
2009  8  5  0  0 0.00000 0.02391
2009  8  5  1  0 0.00000 0.00211
2009  8  5  2  0 0.00000 0.00000
2009  8  5  3  0 0.00000 0.00000
2009  8  5  4  0 0.00000 0.00000
2009  8  5  5  0 0.00000 0.00000
2009  8  5  6  0 0.00000 0.00000
2009  8  5  7  0 0.00000 0.00000
2009  8  5  8  0 0.05660 0.00000
2009  8  5  9  0 0.00000 0.00000
2009  8  5 10  0 0.00000 0.00000
2009  8  5 11  0 0.00000 0.00000
2009  8  5 12  0 0.00000 0.01667
2009  8  5 13  0 0.00000 0.11372
2009  8  5 14  0 0.00000 0.20921
2009  8  5 15  0 0.00000 0.19751
2009  8  5 16  0 0.00000 0.24084
2009  8  5 17  0 0.00000 0.21382
2009  8  5 18  0 4.20754 0.15204
2009  8  5 19  0 2.58490 0.05761
2009  8  5 20  0 3.52830 0.00525
2009  8  5 21  0 0.50942 0.00312
2009  8  5 22  0 0.11320 0.00435
2009  8  5 23  0 0.00000 0.00578
2009  8  6  0  0 0.00000 0.00365
2009  8  6  1  0 0.00000 0.00078
2009  8  6  2  0 0.00000 0.00000
2009  8  6  3  0 0.00000 0.00000
2009  8  6  4  0 0.00000 0.00000
2009  8  6  5  0 0.00000 0.00000
2009  8  6  6  0 0.00000 0.00000
2009  8  6  7  0 0.00000 0.00000
2009  8  6  8  0 0.00000 0.00000
2009  8  6  9  0 0.00000 0.00000
2009  8  6 10  0 0.00000 0.00000
2009  8  6 11  0 0.00000 0.00000
2009  8  6 12  0 0.00000 0.00583
2009  8  6 13  0 0.00000 0.04126
2009  8  6 14  0 0.00000 0.09429
2009  8  6 15  0 0.00000 0.14004
2009  8  6 16  0 0.00000 0.18280
2009  8  6 17  0 0.00000 0.28083
2009  8  6 18  0 0.00000 0.34398
2009  8  6 19  0 0.00000 0.36272
2009  8  6 20  0 0.00000 0.28645
2009  8  6 21  0 0.00000 0.20958
2009  8  6 22  0 0.00000 0.14762
2009  8  6 23  0 0.24528 0.05532
2009  8  7  0  0 0.00000 0.00737
2009  8  7  1  0 0.00000 0.00076
2009  8  7  2  0 0.05660 0.00000
2009  8  7  3  0 0.00000 0.00000
2009  8  7  4  0 0.00000 0.00000
2009  8  7  5  0 0.00000 0.00000
2009  8  7  6  0 0.00000 0.00000
2009  8  7  7  0 0.00000 0.00000
2009  8  7  8  0 0.00000 0.00000
2009  8  7  9  0 0.00000 0.00000
2009  8  7 10  0 0.05660 0.00000
2009  8  7 11  0 0.00000 0.00000
2009  8  7 12  0 0.00000 0.00639
2009  8  7 13  0 0.00000 0.03366
2009  8  7 14  0 0.00000 0.06088
2009  8  7 15  0 1.01886 0.05526
2009  8  7 16  0 0.98112 0.02646
2009  8  7 17  0 0.58490 0.01254
2009  8  7 18  0 0.11320 0.02144
2009  8  7 19  0 0.05660 0.04532
2009  8  7 20  0 0.00000 0.07162
2009  8  7 21  0 0.00000 0.09110
2009  8  7 22  0 0.00000 0.09198
2009  8  7 23  0 0.00000 0.06544
2009  8  8  0  0 0.00000 0.02190
2009  8  8  1  0 0.00000 0.00158
2009  8  8  2  0 0.00000 0.00000
2009  8  8  3  0 0.00000 0.00000
2009  8  8  4  0 0.00000 0.00000
2009  8  8  5  0 0.00000 0.00000
2009  8  8  6  0 0.00000 0.00000
2009  8  8  7  0 0.00000 0.00000
2009  8  8  8  0 0.00000 0.00000
2009  8  8  9  0 0.00000 0.00000
2009  8  8 10  0 0.00000 0.00000
2009  8  8 11  0 0.00000 0.00001
2009  8  8 12  0 0.00000 0.01314
2009  8  8 13  0 0.00000 0.05695
2009  8  8 14  0 0.00000 0.16981
2009  8  8 15  0 0.00000 0.24949
2009  8  8 16  0 0.00000 0.31860
2009  8  8 17  0 0.00000 0.38357
2009  8  8 18  0 0.00000 0.32696
2009  8  8 19  0 0.24528 0.18132
2009  8  8 20  0 0.41508 0.06725
2009  8  8 21  0 0.30188 0.02955
2009  8  8 22  0 0.00000 0.02928
2009  8  8 23  0 0.00000 0.02446
2009  8  9  0  0 0.00000 0.01022
2009  8  9  1  0 0.00000 0.00152
2009  8  9  2  0 0.00000 0.00000
2009  8  9  3  0 0.00000 0.00000
2009  8  9  4  0 3.24529 0.00000
2009  8  9  5  0 1.35849 0.00000
2009  8  9  6  0 0.00000 0.00000
2009  8  9  7  0 0.00000 0.00000
2009  8  9  8  0 0.05660 0.00000
2009  8  9  9  0 0.00000 0.00000
2009  8  9 10  0 0.00000 0.00000
2009  8  9 11  0 0.00000 0.00000
2009  8  9 12  0 0.00000 0.00473
2009  8  9 13  0 0.00000 0.02119
2009  8  9 14  0 0.00000 0.06887
2009  8  9 15  0 0.47170 0.11950
2009  8  9 16  0 0.00000 0.13476
2009  8  9 17  0 0.00000 0.23861
2009  8  9 18  0 0.20754 0.32274
2009  8  9 19  0 0.00000 0.13632
2009  8  9 20  0 0.00000 0.02934
2009  8  9 21  0 0.00000 0.04197
2009  8  9 22  0 0.00000 0.04768
2009  8  9 23  0 0.00000 0.02924
2009  8 10  0  0 0.00000 0.00825
2009  8 10  1  0 0.00000 0.00108
2009  8 10  2  0 0.00000 0.00000
2009  8 10  3  0 0.00000 0.00000
2009  8 10  4  0 6.07547 0.00000
2009  8 10  5  0 0.00000 0.00000
2009  8 10  6  0 0.24528 0.00000
2009  8 10  7  0 0.05660 0.00000
2009  8 10  8  0 0.00000 0.00000
2009  8 10  9  0 0.00000 0.00000
2009  8 10 10  0 0.00000 0.00000
2009  8 10 11  0 0.00000 0.00000
2009  8 10 12  0 0.00000 0.00500
2009  8 10 13  0 0.00000 0.03043
2009  8 10 14  0 0.00000 0.08035
2009  8 10 15  0 0.00000 0.18494
2009  8 10 16  0 0.00000 0.22903
2009  8 10 17  0 0.00000 0.26302
2009  8 10 18  0 0.00000 0.24176
2009  8 10 19  0 0.00000 0.17000
2009  8 10 20  0 0.00000 0.11643
2009  8 10 21  0 0.00000 0.11298
2009  8 10 22  0 0.00000 0.10241
2009  8 10 23  0 0.00000 0.06477
2009  8 11  0  0 0.00000 0.02078
2009  8 11  1  0 0.00000 0.00152
2009  8 11  2  0 0.00000 0.00000
2009  8 11  3  0 0.00000 0.00000
2009  8 11  4  0 0.00000 0.00000
2009  8 11  5  0 0.00000 0.00000
2009  8 11  6  0 0.00000 0.00000
2009  8 11  7  0 0.00000 0.00000
2009  8 11  8  0 0.00000 0.00000
2009  8 11  9  0 0.00000 0.00000
2009  8 11 10  0 0.00000 0.00000
2009  8 11 11  0 0.00000 0.00002
2009  8 11 12  0 0.00000 0.01441
2009  8 11 13  0 0.00000 0.08148
2009  8 11 14  0 0.00000 0.21998
2009  8 11 15  0 0.00000 0.41337
2009  8 11 16  0 0.00000 0.53931
2009  8 11 17  0 0.00000 0.46544
2009  8 11 18  0 0.00000 0.40919
2009  8 11 19  0 0.00000 0.34454
2009  8 11 20  0 0.00000 0.26388
2009  8 11 21  0 0.00000 0.21736
2009  8 11 22  0 0.00000 0.15463
2009  8 11 23  0 0.00000 0.08868
2009  8 12  0  0 0.00000 0.03111
2009  8 12  1  0 0.00000 0.00364
2009  8 12  2  0 0.00000 0.00000
2009  8 12  3  0 0.00000 0.00000
2009  8 12  4  0 0.00000 0.00000
2009  8 12  5  0 0.00000 0.00000
2009  8 12  6  0 0.00000 0.00000
2009  8 12  7  0 0.00000 0.00000
2009  8 12  8  0 0.00000 0.00000
2009  8 12  9  0 0.05660 0.00000
2009  8 12 10  0 0.00000 0.00000
2009  8 12 11  0 0.00000 0.00000
2009  8 12 12  0 0.00000 0.00719
2009  8 12 13  0 0.00000 0.06759
2009  8 12 14  0 0.00000 0.16612
2009  8 12 15  0 0.00000 0.17034
2009  8 12 16  0 0.05660 0.19999
2009  8 12 17  0 0.00000 0.31604
2009  8 12 18  0 0.00000 0.41223
2009  8 12 19  0 0.00000 0.32153
2009  8 12 20  0 0.05660 0.21858
2009  8 12 21  0 0.00000 0.19400
2009  8 12 22  0 0.00000 0.13696
2009  8 12 23  0 0.00000 0.06337
2009  8 13  0  0 0.00000 0.01756
2009  8 13  1  0 0.00000 0.00184
2009  8 13  2  0 0.00000 0.00000
2009  8 13  3  0 0.00000 0.00000
2009  8 13  4  0 0.00000 0.00000
2009  8 13  5  0 0.00000 0.00000
2009  8 13  6  0 0.05660 0.00000
2009  8 13  7  0 0.00000 0.00000
2009  8 13  8  0 0.00000 0.00000
2009  8 13  9  0 0.00000 0.00000
2009  8 13 10  0 0.00000 0.00000
2009  8 13 11  0 0.00000 0.00000
2009  8 13 12  0 0.00000 0.01254
2009  8 13 13  0 0.00000 0.04526
2009  8 13 14  0 0.00000 0.13904
2009  8 13 15  0 0.00000 0.34626
2009  8 13 16  0 0.00000 0.45001
2009  8 13 17  0 0.09434 0.31287
2009  8 13 18  0 0.52830 0.24070
2009  8 13 19  0 0.00000 0.22516
2009  8 13 20  0 1.11320 0.26844
2009  8 13 21  0 5.75471 0.13746
2009  8 13 22  0 0.86792 0.03225
2009  8 13 23  0 0.00000 0.03700
2009  8 14  0  0 0.00000 0.02086
2009  8 14  1  0 0.00000 0.00306
2009  8 14  2  0 0.00000 0.00000
2009  8 14  3  0 0.00000 0.00000
2009  8 14  4  0 0.00000 0.00000
2009  8 14  5  0 0.00000 0.00000
2009  8 14  6  0 0.00000 0.00000
2009  8 14  7  0 0.00000 0.00000
2009  8 14  8  0 0.09434 0.00000
2009  8 14  9  0 0.00000 0.00000
2009  8 14 10  0 0.00000 0.00000
2009  8 14 11  0 0.62264 0.00000
2009  8 14 12  0 0.00000 0.00510
2009  8 14 13  0 0.00000 0.03704
2009  8 14 14  0 0.00000 0.08353
2009  8 14 15  0 0.05660 0.14478
2009  8 14 16  0 0.05660 0.13965
2009  8 14 17  0 0.24528 0.17910
2009  8 14 18  0 0.16980 0.10764
2009  8 14 19  0 0.15094 0.05436
2009  8 14 20  0 0.00000 0.07767
2009  8 14 21  0 0.00000 0.06136
2009  8 14 22  0 0.00000 0.04191
2009  8 14 23  0 0.00000 0.02718
2009  8 15  0  0 0.00000 0.00907
2009  8 15  1  0 0.00000 0.00102
2009  8 15  2  0 0.00000 0.00000
2009  8 15  3  0 0.00000 0.00000
2009  8 15  4  0 0.00000 0.00000
2009  8 15  5  0 0.00000 0.00000
2009  8 15  6  0 0.00000 0.00000
2009  8 15  7  0 0.00000 0.00000
2009  8 15  8  0 0.05660 0.00000
2009  8 15  9  0 0.00000 0.00000
2009  8 15 10  0 0.00000 0.00000
2009  8 15 11  0 0.00000 0.00000
2009  8 15 12  0 0.00000 0.01006
2009  8 15 13  0 0.00000 0.05754
2009  8 15 14  0 0.00000 0.09918
2009  8 15 15  0 0.00000 0.17268
2009  8 15 16  0 0.00000 0.27988
2009  8 15 17  0 0.00000 0.39727
2009  8 15 18  0 0.00000 0.44678
2009  8 15 19  0 0.00000 0.39724
2009  8 15 20  0 0.00000 0.29454
2009  8 15 21  0 0.20754 0.27650
2009  8 15 22  0 0.09434 0.19284
2009  8 15 23  0 0.00000 0.06413
2009  8 16  0  0 0.00000 0.01290
2009  8 16  1  0 0.00000 0.00270
2009  8 16  2  0 0.00000 0.00000
2009  8 16  3  0 0.00000 0.00000
2009  8 16  4  0 0.00000 0.00000
2009  8 16  5  0 0.00000 0.00000
2009  8 16  6  0 0.00000 0.00000
2009  8 16  7  0 0.00000 0.00000
2009  8 16  8  0 0.00000 0.00000
2009  8 16  9  0 0.00000 0.00000
2009  8 16 10  0 0.00000 0.00000
2009  8 16 11  0 0.05660 0.00000
2009  8 16 12  0 0.00000 0.00587
2009  8 16 13  0 0.00000 0.03604
2009  8 16 14  0 0.00000 0.10458
2009  8 16 15  0 0.00000 0.29597
2009  8 16 16  0 1.43396 0.30223
2009  8 16 17  0 0.00000 0.37704
2009  8 16 18  0 0.00000 0.34514
2009  8 16 19  0 0.00000 0.32603
2009  8 16 20  0 0.00000 0.34809
2009  8 16 21  0 0.00000 0.20339
2009  8 16 22  0 0.00000 0.05734
2009  8 16 23  0 0.00000 0.01171
2009  8 17  0  0 0.00000 0.00291
2009  8 17  1  0 0.05660 0.00030
2009  8 17  2  0 0.00000 0.00000
2009  8 17  3  0 0.00000 0.00000
2009  8 17  4  0 0.00000 0.00000
2009  8 17  5  0 0.00000 0.00000
2009  8 17  6  0 0.00000 0.00000
2009  8 17  7  0 0.05660 0.00000
2009  8 17  8  0 0.00000 0.00000
2009  8 17  9  0 0.00000 0.00000
2009  8 17 10  0 0.00000 0.00000
2009  8 17 11  0 0.00000 0.00000
2009  8 17 12  0 0.00000 0.01086
2009  8 17 13  0 0.00000 0.06330
2009  8 17 14  0 0.00000 0.18650
2009  8 17 15  0 0.00000 0.29672
2009  8 17 16  0 0.00000 0.29939
2009  8 17 17  0 0.00000 0.28525
2009  8 17 18  0 0.00000 0.51988
2009  8 17 19  0 0.05660 0.35636
2009  8 17 20  0 0.43396 0.07808
2009  8 17 21  0 0.05660 0.02237
2009  8 17 22  0 0.00000 0.01928
2009  8 17 23  0 0.00000 0.01524
2009  8 18  0  0 0.00000 0.00805
2009  8 18  1  0 0.00000 0.00158
2009  8 18  2  0 0.00000 0.00000
2009  8 18  3  0 0.00000 0.00000
2009  8 18  4  0 0.00000 0.00000
2009  8 18  5  0 0.00000 0.00000
2009  8 18  6  0 0.00000 0.00000
2009  8 18  7  0 0.00000 0.00000
2009  8 18  8  0 0.00000 0.00000
2009  8 18  9  0 0.00000 0.00000
2009  8 18 10  0 0.00000 0.00000
2009  8 18 11  0 0.00000 0.00000
2009  8 18 12  0 0.00000 0.01180
2009  8 18 13  0 0.05660 0.09233
2009  8 18 14  0 0.00000 0.19057
2009  8 18 15  0 0.00000 0.24071
2009  8 18 16  0 0.00000 0.30217
2009  8 18 17  0 0.56604 0.31823
2009  8 18 18  0 10.05660 0.21140
2009  8 18 19  0 0.96226 0.06782
2009  8 18 20  0 0.05660 0.05155
2009  8 18 21  0 0.15094 0.04818
2009  8 18 22  0 0.00000 0.03066
2009  8 18 23  0 0.00000 0.02086
2009  8 19  0  0 0.00000 0.00788
2009  8 19  1  0 0.00000 0.00112
2009  8 19  2  0 0.00000 0.00000
2009  8 19  3  0 0.00000 0.00000
2009  8 19  4  0 0.00000 0.00000
2009  8 19  5  0 0.00000 0.00000
2009  8 19  6  0 0.05660 0.00000
2009  8 19  7  0 0.00000 0.00000
2009  8 19  8  0 0.00000 0.00000
2009  8 19  9  0 0.00000 0.00000
2009  8 19 10  0 0.00000 0.00000
2009  8 19 11  0 0.00000 0.00000
2009  8 19 12  0 0.00000 0.00950
2009  8 19 13  0 0.00000 0.06082
2009  8 19 14  0 0.00000 0.16970
2009  8 19 15  0 0.05660 0.17713
2009  8 19 16  0 0.00000 0.20060
2009  8 19 17  0 0.00000 0.29310
2009  8 19 18  0 1.43396 0.28685
2009  8 19 19  0 7.11320 0.12906
2009  8 19 20  0 1.33962 0.02376
2009  8 19 21  0 0.09434 0.00966
2009  8 19 22  0 0.00000 0.02180
2009  8 19 23  0 0.00000 0.02250
2009  8 20  0  0 0.00000 0.00864
2009  8 20  1  0 0.00000 0.00092
2009  8 20  2  0 0.00000 0.00000
2009  8 20  3  0 0.00000 0.00000
2009  8 20  4  0 0.00000 0.00000
2009  8 20  5  0 0.00000 0.00000
2009  8 20  6  0 0.05660 0.00000
2009  8 20  7  0 2.24528 0.00000
2009  8 20  8  0 0.15094 0.00000
2009  8 20  9  0 1.09434 0.00000
2009  8 20 10  0 0.81132 0.00000
2009  8 20 11  0 0.00000 0.00000
2009  8 20 12  0 0.00000 0.00247
2009  8 20 13  0 0.81132 0.02111
2009  8 20 14  0 1.01886 0.05112
2009  8 20 15  0 0.00000 0.13746
2009  8 20 16  0 0.00000 0.24480
2009  8 20 17  0 0.00000 0.32079
2009  8 20 18  0 0.00000 0.40234
2009  8 20 19  0 4.75471 0.25149
2009  8 20 20  0 0.15094 0.06122
2009  8 20 21  0 0.00000 0.01410
2009  8 20 22  0 0.05660 0.02681
2009  8 20 23  0 0.00000 0.02601
2009  8 21  0  0 0.09434 0.00820
2009  8 21  1  0 0.00000 0.00020
2009  8 21  2  0 0.00000 0.00000
2009  8 21  3  0 0.00000 0.00000
2009  8 21  4  0 0.00000 0.00000
2009  8 21  5  0 0.00000 0.00000
2009  8 21  6  0 0.00000 0.00000
2009  8 21  7  0 0.00000 0.00000
2009  8 21  8  0 0.00000 0.00000
2009  8 21  9  0 0.05660 0.00000
2009  8 21 10  0 0.00000 0.00000
2009  8 21 11  0 0.00000 0.00000
2009  8 21 12  0 0.00000 0.01676
2009  8 21 13  0 0.00000 0.09036
2009  8 21 14  0 0.00000 0.21328
2009  8 21 15  0 0.00000 0.28592
2009  8 21 16  0 0.00000 0.27950
2009  8 21 17  0 0.00000 0.34401
2009  8 21 18  0 0.00000 0.29278
2009  8 21 19  0 0.00000 0.23786
2009  8 21 20  0 0.00000 0.17026
2009  8 21 21  0 0.00000 0.11747
2009  8 21 22  0 0.00000 0.06150
2009  8 21 23  0 0.00000 0.02308
2009  8 22  0  0 0.00000 0.01009
2009  8 22  1  0 0.00000 0.00204
2009  8 22  2  0 0.00000 0.00000
2009  8 22  3  0 0.00000 0.00000
2009  8 22  4  0 0.00000 0.00000
2009  8 22  5  0 0.00000 0.00000
2009  8 22  6  0 0.00000 0.00000
2009  8 22  7  0 0.00000 0.00000
2009  8 22  8  0 0.00000 0.00000
2009  8 22  9  0 0.00000 0.00000
2009  8 22 10  0 0.00000 0.00000
2009  8 22 11  0 0.00000 0.00000
2009  8 22 12  0 0.05660 0.00932
2009  8 22 13  0 0.00000 0.04824
2009  8 22 14  0 0.00000 0.17340
2009  8 22 15  0 0.00000 0.33304
2009  8 22 16  0 0.00000 0.38208
2009  8 22 17  0 0.00000 0.22456
2009  8 22 18  0 0.00000 0.23504
2009  8 22 19  0 0.00000 0.21752
2009  8 22 20  0 0.00000 0.30158
2009  8 22 21  0 0.00000 0.26287
2009  8 22 22  0 0.00000 0.13306
2009  8 22 23  0 0.00000 0.04757
2009  8 23  0  0 0.00000 0.00758
2009  8 23  1  0 0.00000 0.00058
2009  8 23  2  0 0.00000 0.00000
2009  8 23  3  0 0.00000 0.00000
2009  8 23  4  0 0.00000 0.00000
2009  8 23  5  0 0.09434 0.00000
2009  8 23  6  0 0.00000 0.00000
2009  8 23  7  0 0.05660 0.00000
2009  8 23  8  0 0.00000 0.00000
2009  8 23  9  0 0.05660 0.00000
2009  8 23 10  0 0.20754 0.00000
2009  8 23 11  0 0.00000 0.00000
2009  8 23 12  0 0.00000 0.00206
2009  8 23 13  0 0.09434 0.02406
2009  8 23 14  0 0.00000 0.07945
2009  8 23 15  0 0.11320 0.09617
2009  8 23 16  0 1.01886 0.06036
2009  8 23 17  0 0.90566 0.10972
2009  8 23 18  0 0.00000 0.26768
2009  8 23 19  0 0.00000 0.21312
2009  8 23 20  0 0.00000 0.10159
2009  8 23 21  0 0.00000 0.11328
2009  8 23 22  0 0.11320 0.08478
2009  8 23 23  0 0.00000 0.03261
2009  8 24  0  0 0.00000 0.00996
2009  8 24  1  0 0.00000 0.00174
2009  8 24  2  0 0.00000 0.00000
2009  8 24  3  0 0.00000 0.00000
2009  8 24  4  0 0.15094 0.00000
2009  8 24  5  0 1.15094 0.00000
2009  8 24  6  0 0.33962 0.00000
2009  8 24  7  0 0.00000 0.00000
2009  8 24  8  0 0.05660 0.00000
2009  8 24  9  0 0.00000 0.00000
2009  8 24 10  0 0.00000 0.00000
2009  8 24 11  0 0.00000 0.00000
2009  8 24 12  0 0.05660 0.00366
2009  8 24 13  0 0.00000 0.02987
2009  8 24 14  0 0.00000 0.09751
2009  8 24 15  0 0.00000 0.21982
2009  8 24 16  0 0.00000 0.41722
2009  8 24 17  0 0.00000 0.54615
2009  8 24 18  0 0.00000 0.60983
2009  8 24 19  0 0.00000 0.57272
2009  8 24 20  0 0.05660 0.43688
2009  8 24 21  0 0.00000 0.17228
2009  8 24 22  0 0.05660 0.04126
2009  8 24 23  0 0.00000 0.02988
2009  8 25  0  0 0.00000 0.01160
2009  8 25  1  0 0.00000 0.00110
2009  8 25  2  0 0.00000 0.00000
2009  8 25  3  0 0.00000 0.00000
2009  8 25  4  0 0.00000 0.00000
2009  8 25  5  0 0.00000 0.00000
2009  8 25  6  0 0.00000 0.00000
2009  8 25  7  0 0.00000 0.00000
2009  8 25  8  0 0.00000 0.00000
2009  8 25  9  0 0.00000 0.00000
2009  8 25 10  0 0.00000 0.00000
2009  8 25 11  0 0.00000 0.00000
2009  8 25 12  0 0.00000 0.01440
2009  8 25 13  0 0.00000 0.07209
2009  8 25 14  0 0.00000 0.17654
2009  8 25 15  0 0.00000 0.33666
2009  8 25 16  0 0.00000 0.49689
2009  8 25 17  0 0.00000 0.42914
2009  8 25 18  0 0.00000 0.46458
2009  8 25 19  0 0.00000 0.46868
2009  8 25 20  0 0.00000 0.33646
2009  8 25 21  0 0.00000 0.20839
2009  8 25 22  0 0.00000 0.12816
2009  8 25 23  0 0.00000 0.10440
2009  8 26  0  0 0.00000 0.04929
2009  8 26  1  0 0.00000 0.00624
2009  8 26  2  0 0.00000 0.00000
2009  8 26  3  0 0.00000 0.00000
2009  8 26  4  0 0.00000 0.00000
2009  8 26  5  0 0.00000 0.00000
2009  8 26  6  0 0.00000 0.00000
2009  8 26  7  0 0.00000 0.00000
2009  8 26  8  0 0.00000 0.00000
2009  8 26  9  0 0.00000 0.00000
2009  8 26 10  0 0.00000 0.00000
2009  8 26 11  0 0.00000 0.00000
2009  8 26 12  0 0.00000 0.01063
2009  8 26 13  0 0.00000 0.05976
2009  8 26 14  0 0.00000 0.11501
2009  8 26 15  0 0.00000 0.11782
2009  8 26 16  0 0.00000 0.14142
2009  8 26 17  0 0.00000 0.22782
2009  8 26 18  0 0.90566 0.44062
2009  8 26 19  0 10.30188 0.44227
2009  8 26 20  0 3.73584 0.18646
2009  8 26 21  0 0.00000 0.04191
2009  8 26 22  0 0.00000 0.04071
2009  8 26 23  0 0.00000 0.04005
2009  8 27  0  0 0.00000 0.01542
2009  8 27  1  0 0.00000 0.00158
2009  8 27  2  0 0.00000 0.00000
2009  8 27  3  0 0.00000 0.00000
2009  8 27  4  0 0.00000 0.00000
2009  8 27  5  0 0.00000 0.00000
2009  8 27  6  0 0.00000 0.00000
2009  8 27  7  0 0.00000 0.00000
2009  8 27  8  0 0.05660 0.00000
2009  8 27  9  0 0.00000 0.00000
2009  8 27 10  0 0.00000 0.00000
2009  8 27 11  0 0.00000 0.00000
2009  8 27 12  0 0.00000 0.00347
2009  8 27 13  0 0.00000 0.03890
2009  8 27 14  0 0.00000 0.12258
2009  8 27 15  0 0.00000 0.23279
2009  8 27 16  0 0.00000 0.29314
2009  8 27 17  0 0.24528 0.14571
2009  8 27 18  0 1.05660 0.06910
2009  8 27 19  0 0.09434 0.06459
2009  8 27 20  0 0.00000 0.06870
2009  8 27 21  0 0.09434 0.05823
2009  8 27 22  0 0.00000 0.05156
2009  8 27 23  0 0.00000 0.03628
2009  8 28  0  0 0.00000 0.01119
2009  8 28  1  0 0.00000 0.00096
2009  8 28  2  0 0.00000 0.00000
2009  8 28  3  0 0.00000 0.00000
2009  8 28  4  0 0.00000 0.00000
2009  8 28  5  0 0.00000 0.00000
2009  8 28  6  0 0.00000 0.00000
2009  8 28  7  0 0.00000 0.00000
2009  8 28  8  0 0.00000 0.00000
2009  8 28  9  0 0.11320 0.00000
2009  8 28 10  0 0.00000 0.00000
2009  8 28 11  0 0.00000 0.00000
2009  8 28 12  0 0.00000 0.00322
2009  8 28 13  0 0.00000 0.02332
2009  8 28 14  0 0.00000 0.10206
2009  8 28 15  0 0.00000 0.12937
2009  8 28 16  0 0.00000 0.13762
2009  8 28 17  0 0.00000 0.21648
2009  8 28 18  0 0.00000 0.22448
2009  8 28 19  0 0.00000 0.19620
2009  8 28 20  0 0.00000 0.22924
2009  8 28 21  0 0.00000 0.20286
2009  8 28 22  0 0.00000 0.12496
2009  8 28 23  0 0.00000 0.06196
2009  8 29  0  0 0.00000 0.01744
2009  8 29  1  0 0.00000 0.00110
2009  8 29  2  0 0.00000 0.00000
2009  8 29  3  0 0.00000 0.00000
2009  8 29  4  0 0.00000 0.00000
2009  8 29  5  0 0.00000 0.00000
2009  8 29  6  0 0.00000 0.00000
2009  8 29  7  0 0.00000 0.00000
2009  8 29  8  0 0.00000 0.00000
2009  8 29  9  0 0.00000 0.00000
2009  8 29 10  0 0.00000 0.00000
2009  8 29 11  0 0.00000 0.00000
